#version, mean, sd, min, max
"810_882_322_1614" 99.98 0.9997999799960012 99 101 
"811_882_322_1616" 100.15 1.0185774393731701 99 102 
"812_882_322_1618" 100.055 1.269635774543234 99 103 
"813_882_322_1619" 100 1 99 101 
"814_882_322_1621" 100.03 1.0291258426451069 99 102 
"815_882_322_1622" 100.02 1.0293687385966241 99 102 
"816_882_322_1624" 100 1 99 101 
"817_882_322_1625" 101.385 1.5832798236572092 99 107 
"818_882_324_1625" 100.015 1.0367135573532356 99 102 
"819_882_324_1626" 98.06 0.9981983770774241 97 99 
"820_882_324_1627" 99.04 0.27999999999999997 99 101 
"821_882_324_1628" 100.01 0.9999499987499388 99 101 
"822_882_324_1629" 100.04 0.9991996797437426 99 101 
"823_882_324_1630" 100.21 1.0372559954032547 99 102 
"825_882_324_1634" 100.045 1.0644129837614735 99 102 
"826_884_324_1634" 99 0 99 99 
"827_884_325_1634" 99.99 0.9999499987499388 99 101 
"828_884_325_1635" 100.05 1.0283481900601559 99 102 
"829_884_325_1636" 100.11 1.1865496196956964 99 103 
"830_884_325_1637" 100 1 99 101 
"832_886_325_1637" 99 0 99 99 
"833_886_325_1638" 99.98 0.9997999799960012 99 101 
"836_889_325_1639" 100.9 1.3964240043768923 99 105 
"837_890_325_1639" 100.03 0.9995498987044125 99 101 
"838_891_325_1639" 100.005 1.0368100115257355 99 102 
"839_892_325_1639" 99.98 0.9997999799960012 99 101 
"840_892_326_1639" 99 0 99 99 
"841_892_326_1640" 100 1 99 101 
"842_892_326_1641" 99 0 99 99 
"843_892_326_1642" 100 1 99 101 
"844_892_326_1643" 100.015 1.0367135573532356 99 102 
"845_892_327_1643" 99.99 0.9999499987499388 99 101 
"846_892_327_1644" 161.465 1.1527250322605143 160 164 
"847_893_327_1644" 101.12 0.38157568056677893 101 103 
"848_893_327_1645" 103.29 1.325103769521467 102 106 
"849_894_327_1646" 101.925 1.0096410253154358 101 104 
"850_894_328_1646" 102.06 1.111935249913413 101 104 
"851_894_328_1647" 103.42 1.6073580808270465 102 109 
"852_895_328_1647" 104 1 103 105 
"853_895_328_1648" 102.14 1.224908159822604 101 105 
"854_895_328_1650" 102.775 5.424423932548047 101 140 
"856_896_328_1651" 102.13 1.1194194924155982 101 104 
"857_896_328_1652" 101.04 1.0575443253121817 100 103 
"858_896_328_1653" 103.23 1.395385251462834 102 107 
"860_898_328_1654" 100.01 0.9999499987499388 99 101 
"861_898_328_1655" 100.02 1.029368738596624 99 102 
"862_898_328_1656" 99.97 0.9995498987044125 99 101 
"863_898_328_1657" 99.99 0.9999499987499388 99 101 
"864_898_328_1658" 101.01 0.9999499987499388 100 102 
"865_898_328_1659" 100.495 1.5099586087042238 99 105 
"866_898_328_1661" 99.13 0.49305172142484266 99 101 
"867_898_328_1662" 100.175 0.9921567416492196 99 102 
"868_898_328_1663" 100.18 0.9836666101886327 99 101 
"869_898_328_1664" 100.01 0.9999499987499388 99 101 
"870_898_328_1665" 100.01 1.0295144486601453 99 102 
"871_898_329_1666" 99.98 0.9997999799960012 99 101 
"873_899_329_1667" 99.99 0.9999499987499388 99 101 
"874_899_330_1667" 99.99 0.9999499987499388 99 101 
"876_900_330_1669" 100.12 1.0225458424931353 99 102 
"877_900_330_1670" 99.27 0.6611353870426246 99 103 
"878_903_330_1670" 100.045 1.035845065634819 99 102 
"880_905_330_1673" 100.01 0.9999499987499388 99 101 
"881_907_330_1676" 99 0 99 99 
"882_907_331_1676" 100.015 1.0367135573532356 99 102 
"883_907_331_1677" 100 1 99 101 
"884_907_332_1679" 98.065 1.091226374314696 97 100 
"888_908_333_1688" 100.01 0.9999499987499388 99 101 
"889_909_333_1689" 100.03 1.0291258426451069 99 102 
"911_913_334_1708" 100.6 1.4730919862656258 99 105 
"912_913_334_1709" 100.01 0.9999499987499388 99 101 
"913_913_334_1710" 100.33 1.2965724044572273 99 104 
"914_914_334_1711" 248.585 1.4604023418222787 247 252 
"915_914_334_1712" 397.305 1.5658783477652425 395 400 
"916_914_334_1713" 393.295 1.4587580333969 392 397 
"917_914_334_1714" 248.65 1.395528573695288 247 252 
"920_914_334_1720" 248.585 0.9709660138233482 247 252 
"921_914_334_1724" 248.355 1.248589203861703 247 252 
"922_914_334_1726" 249.18 1.5190786681406578 246 252 
"923_914_334_1728" 394.01 1.4456486433431854 392 397 
"925_914_335_1730" 250.9 1.3711309200802069 249 254 

"927_914_336_1736" 249.855 1.2545816035635164 247 252 
"928_914_336_1737" 250.415 1.254103265285597 249 254 
"929_914_336_1738" 249.135 0.4865953144040746 249 251 
"930_914_337_1738" 250.27 1.441214765397579 247 253 
"931_914_337_1739" 251.525 1.7690039570334466 249 258 
"932_914_337_1740" 251.46 0.8357032966310457 251 255 
"933_914_337_1741" 394.895 1.5342669259291257 393 398 
"934_914_337_1743" 252.04 1.0855413396089517 251 254 
"935_914_337_1748" 250.54 1.1173182178770724 249 252 
"936_914_337_1750" 248.37 1.3315780112332896 246 251 
"937_914_337_1751" 249.02 1.0293687385966235 248 251 
"938_914_337_1758" 250.08 1.1106754701531873 249 252 
"939_914_337_1759" 395.965 1.7927004769341646 394 400 
"940_914_337_1760" 393.755 1.2509896082701866 392 396 
"941_914_337_1761" 397.775 1.5245901088489329 394 400 
"942_914_337_1774" 394.65 1.545153714036242 393 399 
"943_914_337_1775" 249.05 1.085126720710534 248 251 
"944_914_337_1776" 252.06 1.0846197490365017 251 254 
"945_914_337_1777" 393.2 1.2124355652982142 392 396 
"946_916_341_1789" 249.745 5.67450218080846 247 288 
"947_919_341_1795" 99 0 99 99 
"948_919_341_1796" 250.125 1.2162956055170142 249 253 
"949_919_341_1797" 395.295 1.5355699267698595 392 400 
"950_919_341_1798" 392.14 0.6086049621881179 391 393 
"951_919_341_1799" 248.015 1.339692128811691 246 251 
"952_919_341_1800" 393.64 1.9571407716360063 392 399 
"953_919_341_1801" 251.275 1.2285662375305613 249 253 
"954_919_341_1803" 249.5 0.8660254037844386 249 251 
"955_919_341_1804" 250.9 0.3605551275463982 249 251 
"956_919_341_1805" 392.745 1.6733125828726667 391 398 
"957_919_341_1806" 396.375 1.3469873793024194 394 402 
"958_920_341_1806" 392.91 0.41460824883255754 391 393 
"959_920_341_1813" 248.645 1.0765570119598884 247 250 
"960_921_341_1813" 395.385 1.2069693450953909 393 397 
"961_921_341_1814" 249.25 0.4330127018922193 249 250 
"962_921_341_1815" 403.645 1.479518502756898 401 407 
"963_921_341_1816" 400.165 1.287546115678969 399 404 
"964_921_341_1817" 396.36 1.2451505933018694 395 399 
"965_921_341_1818" 247.46 0.8416650165000308 247 249 
"966_921_341_1819" 250.945 1.1366507819026916 250 253 
"967_922_341_1820" 249.63 0.92903175403212 249 251 
"968_922_341_1821" 249.875 0.33071891388307384 249 250 
"969_922_341_1825" 251.14 0.6785278181474953 251 255 
"970_923_341_1826" 251.02 1.0721940122944202 249 255 
"971_923_341_1828" 252.005 3.4561503150181423 249 274 
"972_923_342_1829" 403.805 1.751278104699535 399 405 
"973_923_342_1830" 393.17 1.0203430795570672 391 395 
"974_923_342_1831" 251 0 251 251 
"975_923_342_1832" 254.23 2.8437826921197766 249 259 
"976_923_342_1833" 392.335 0.5502499432076315 392 394 
"977_923_342_1834" 399.315 1.419779912521654 397 402 
"978_923_342_1835" 401.25 5.168897367911264 399 433 
"979_924_342_1835" 396.605 1.5996796554310526 394 400 
"980_924_342_1836" 252.225 1.002185112641372 251 255 
"981_924_343_1839" 248.5 0.8660254037844386 248 250 
"982_924_343_1840" 395.405 1.5782822941413246 394 400 
"983_924_343_1841" 251.635 6.521638981115094 249 292 
"984_925_343_1843" 251.035 1.4155475972216498 249 253 
"985_925_343_1844" 251 0 251 251 
"986_925_343_1845" 240.05 0.31224989991992 240 242 
"987_925_343_1846" 250.805 1.4855891087376767 249 254 
"989_925_343_1849" 99 0 99 99 
"990_925_343_1850" 455.25 1.8887826767524103 452 459 
"991_925_344_1852" 250.02 1.029368738596624 249 252 
"992_925_344_1853" 399 0 399 399 
"994_925_344_1859" 396.65 1.4026760139105525 395 399 
"995_925_344_1860" 249.97 0.8769834662067474 249 251 
"1006_925_344_1871" 397.29 1.1814821200509187 395 399 
"1007_925_344_1872" 405.585 3.922088091820478 400 415 
"1008_926_344_1873" 398.025 1.2507497751348986 397 400 
"1009_926_344_1874" 248.795 1.1928851579259412 247 252 
"1010_926_344_1875" 401.95 3.456515586540876 396 407 
"1011_926_344_1876" 251 0 251 251 
"1013_927_344_1877" 400.345 1.5861825241755763 395 404 
"1014_927_344_1878" 250.76 1.6948156241904269 249 253 
"1015_928_344_1879" 254.365 1.237648980931184 253 257 
"1016_928_344_1881" 252.83 0.5577633906953713 251 253 
"1017_928_344_1882" 249.775 1.1508149286483904 249 254 
"1018_929_344_1883" 250.87 0.8019351594736313 249 253 
"1019_929_344_1884" 249 0 249 249 
"1020_929_344_1885" 395.38 1.097998178504862 393 397 
"1021_929_344_1887" 398.785 3.1919860588667928 394 405 
"1022_929_344_1888" 393.07 0.9721625378505355 392 396 
"1023_929_344_1889" 393.245 0.8803266439225824 392 395 
"1024_929_344_1891" 404.77 3.9391750405383097 398 412 
"1025_930_344_1893" 98 1 97 99 
"1026_930_345_1893" 248.37 0.9290317540321198 247 249 
"1027_930_345_1894" 308.31 0.577840808527747 308 311 
"1028_930_346_1894" 249.625 0.9024272823890023 249 251 
"1029_930_346_1899" 251.25 0.4330127018922193 251 252 
"1030_930_346_1900" 249.505 0.9539260977664858 249 253 
"1031_931_346_1900" 250.08 1.1240996397117138 249 252 
"1032_931_346_1901" 250.62 1.1382442620105744 247 251 
"1033_932_346_1902" 252.095 1.1427926321078568 250 254 
"1035_932_346_1905" 396.5 1.9287301521985911 393 401 
"1038_934_346_1906" 250.21 1.102678556969349 249 253 
"1039_934_346_1907" 400.5 1.9798989873223332 397 403 
"1040_935_346_1907" 397.635 3.215863025689996 394 405 
"1041_935_346_1908" 396.765 1.4525064543746442 395 399 
"1042_935_346_1909" 251.255 0.9055247097677646 251 256 
"1043_935_346_1910" 100 1 99 101 
"1044_935_346_1913" 250.08 0.39191835884530946 250 252 
"1045_935_347_1913" 249.13 0.493051721424842 249 251 
"1046_935_348_1913" 247.59 0.7886063656856941 247 249 
"1047_935_348_1915" 398.81 0.6587108622149782 397 402 
"1049_935_348_1917" 250.285 1.2222008836521108 249 254 
"1051_935_348_1919" 250.335 1.2541032652855988 249 253 
"1052_935_348_1920" 251.79 0.8401785524517978 251 253 
"1053_935_348_1921" 249.505 1.1789720098458638 248 251 
"1054_936_348_1921" 395.5 0.8660254037844386 395 397 
"1056_938_348_1924" 250.6 1.8303005217723125 249 255 







"1065_942_350_1932" 397.56 1.5608971779076302 395 402 
"1074_950_352_1943" 258.38 0.4853864439804646 258 259 
"1075_950_352_1944" 258.7 0.5830951894845273 257 259 
"1076_950_352_1951" 406.835 1.3258110725137244 404 410 
"1077_950_352_1952" 259.695 3.4178904312455662 256 265 
"1078_950_352_1954" 262.99 0.999949998749939 262 264 
"1079_950_353_1954" 404.615 2.134660394535861 402 408 
"1080_950_353_1955" 260.85 1.085126720710531 259 265 
"1081_951_353_1955" 257.92 1.0740577265678037 256 262 
"1082_951_353_1956" 264.05 1.103403824535694 263 267 
"1084_951_355_1956" 402.96 0.9687104830649842 402 406 
"1085_951_355_1957" 259.715 0.9714808284263787 258 263 
"1086_951_355_1958" 408.305 1.4839053204298458 406 412 
"1087_951_356_1958" 261.37 1.2095867062761552 260 263 
"1088_951_357_1958" 407.57 2.314108899771135 402 412 
"1089_951_357_1959" 406.99 6.16440589189258 404 448 
"1090_951_357_1960" 260.14 1.1876026271442806 259 263 
"1091_952_357_1962" 256.225 1.180836567861952 255 258 
"1092_952_357_1963" 407.25 1.894069692487581 402 412 
"1093_952_357_1964" 409.44 1.2068139873236479 408 412 
"1094_952_357_1965" 257.695 1.414911658019682 256 261 
"1095_953_357_1965" 259.74 1.6469365500832096 257 266 
"1097_953_357_1968" 407.07 1.5795885540228494 405 411 
"1098_953_357_1970" 259.31 1.2140428328522843 258 262 
"1099_953_357_1972" 109 1 108 110 
"1100_953_357_1973" 258.605 1.1130925388304467 258 262 
"1101_953_357_1974" 404.585 1.578852431356397 403 407 
"1102_953_357_1975" 259.49 1.292246106591154 258 262 
"1104_953_357_1978" 261.095 3.6408755815050853 258 268 
"1105_953_357_1979" 259.35 1.3919410907075023 258 262 
"1106_953_357_1980" 407.965 0.18377975949489062 407 408 
"1107_954_357_1980" 108.225 0.4175823272122507 108 109 
"1108_954_357_1981" 259.84 0.5043808085167428 258 260 
"1109_955_357_1982" 401.795 0.7892876535205664 401 403 
"1110_955_357_1983" 405.02 0.6925315877272313 404 406 
"1111_956_357_1984" 257.76 1.8821264569629688 256 263 
"1112_956_357_1987" 258.155 0.6008119506135018 258 261 
"1113_957_357_1988" 259.395 1.1397258442274645 258 261 
"1114_957_357_1989" 106 0 106 106 
"1115_958_357_1989" 106 0 106 106 
"1116_958_357_1991" 106 0 106 106 
"1117_958_357_1992" 411.74 1.7641995352000268 410 416 
"1118_958_357_1993" 265.36 1.5812653161313504 263 272 
"1119_958_357_1994" 405.805 1.9357104638865779 402 410 
"1120_958_357_1995" 406.27 3.1697160756130702 401 409 
"1121_958_357_1996" 258.035 0.8507496694092821 257 259 
"1122_959_357_1997" 260 0 260 260 
"1123_959_357_1998" 260.06 2.1601851772475444 257 267 
"1124_959_357_2000" 402.015 0.7515151362414466 400 406 
"1125_959_357_2001" 401.02 0.9997999799960016 400 402 
"1126_959_357_2002" 411.33 2.553644454500271 407 417 
"1127_960_357_2002" 108.19 0.6355312738174267 108 111 
"1130_961_357_2010" 405.66 1.8612898753283957 403 412 
"1131_961_357_2011" 261.125 1.165922381636102 260 263 
"1132_961_357_2012" 259.03 1.3413053343664905 257 262 
"1133_961_357_2013" 261.495 1.819333669231681 258 265 
"1134_961_357_2015" 404.765 1.5328975830106852 403 408 
"1135_961_357_2016" 264.05 3.4492752862014298 262 270 
"1136_961_357_2017" 259.955 1.323999622356442 257 262 
"1137_961_357_2018" 404.115 1.4872037520124806 403 407 
"1138_961_357_2019" 405.365 1.5529890534063613 403 410 
"1139_961_357_2020" 262.2 1.5066519173319397 260 265 
"1140_961_357_2022" 407.555 2.2906276432454082 404 413 
"1141_961_357_2024" 407.505 1.4177358710281676 406 412 
"1142_961_357_2025" 410.835 1.815977698100942 408 413 
"1143_961_357_2026" 410.95 1.9691368667515243 407 418 
"1144_961_357_2027" 259.34 1.6230834852218767 258 262 
"1145_961_357_2028" 259.935 1.3859202718771386 258 264 
"1146_961_357_2029" 410.42 1.9908792027644486 407 414 
"1147_961_357_2031" 404.495 1.4999916666435167 402 408 
"1148_961_358_2033" 260.07 1.084020295012965 259 262 
"1149_961_358_2036" 257.08 0.9867117106835187 256 258 
"1150_961_358_2037" 259 1 258 260 
"1151_961_358_2038" 260 0 260 260 
"1152_961_358_2039" 261.16 0.9871170143402443 260 262 
"1153_962_358_2040" 258.53 0.8361220006673682 257 261 
"1154_962_358_2043" 403.035 0.9347593273137225 402 404 
"1155_962_358_2044" 258.7 1.7916472867168969 256 262 
"1156_962_358_2045" 262.615 2.2015392342631586 257 269 
"1157_962_358_2046" 260.135 1.6753432484120954 258 263 
"1158_962_358_2047" 408.54 1.420704050814242 406 410 
"1159_963_358_2048" 165.69 10.202151733825554 161 199 
"1160_963_358_2049" 126.05 1.0571187255932981 125 128 
"1161_963_358_2051" 166.12 1.2106196760337247 165 169 
"1162_963_358_2052" 119.09 0.9959417653658287 118 120 
"1163_964_358_2052" 406.51 1.4932849694549208 403 409 
"1164_964_358_2053" 403.975 0.9243240773668051 402 405 
"1165_964_358_2054" 406.405 1.049273558229693 405 411 
"1166_964_358_2056" 258.145 0.35210083782916496 258 259 
"1167_964_358_2057" 405.94 1.4164744967700633 403 408 
"1171_964_358_2065" 408.605 0.9268090418203764 407 410 
"1172_965_358_2065" 260.585 1.2011556934885688 259 263 
"1174_967_358_2066" 407.735 2.1828364574562067 405 414 
"1175_967_359_2067" 259.09 4.703392392731017 256 290 
"1176_967_359_2078" 259.105 1.1419172474395884 258 261 
"1177_967_359_2079" 259.24 2.590829982843345 257 271 
"1178_967_359_2080" 259.6 0.8000000000000003 258 260 
"1179_967_359_2081" 257.76 1.2338557452149745 256 260 
"1180_967_359_2082" 261.12 1.2270289320142376 260 265 
"1181_967_359_2084" 261.09 1.0963119993870343 260 263 
"1182_967_359_2085" 266.25 1.9254869513969706 262 268 
"1183_967_359_2086" 259.015 1.2509096690009238 257 262 
"1184_967_359_2087" 409.38 2.392822601030005 405 415 
"1185_967_359_2088" 404.835 4.719933791908526 400 415 
"1186_967_360_2088" 407.075 2.306377029021926 403 411 
"1187_968_360_2094" 403.055 1.3460962075572436 401 407 
"1188_968_360_2108" 262.56 1.3987136947924708 260 265 
"1189_968_360_2109" 402.6 0.5656854249492385 402 404 
"1190_968_360_2110" 261.08 1.1805083650698942 260 264 
"1191_968_360_2111" 420.19 2.261393375775212 415 425 
"1192_968_361_2112" 257.7 1.2449899597988743 256 260 
"1193_968_361_2113" 109.27 1.1032225523438166 108 111 
"1194_968_361_2116" 258.755 1.3729439172814002 257 262 
"1195_968_362_2117" 405.005 2.246102179332014 402 410 
"1196_968_362_2118" 405.56 1.4582180906846565 404 409 
"1198_970_362_2118" 416.975 4.907583417528428 408 423 
"1199_970_362_2119" 404.555 1.468664359205327 401 407 
"1200_970_362_2120" 259.47 1.2037856952132313 258 262 
"1201_970_362_2121" 259.745 1.0295508729538305 258 263 
"1202_970_362_2122" 257.665 1.1801588876079365 256 260 
"1203_970_362_2123" 405.675 1.1616260155488973 405 411 
"1204_970_362_2124" 412.765 1.691086928575819 411 419 
"1205_970_362_2125" 405.81 1.9909545449356703 402 410 
"1206_970_362_2126" 405.55 0.6144102863722244 405 407 
"1207_970_362_2128" 406.505 1.6852225372335854 404 410 
"1208_970_362_2129" 257.335 1.4908973807744097 255 260 
"1213_971_362_2135" 406.93 1.4543383375267267 405 409 
"1214_971_362_2136" 258.13 1.5208878985645216 256 261 
"1216_971_362_2138" 412.78 1.9187495928338336 408 417 
"1217_971_362_2141" 404.885 2.4580022375905175 402 411 
"1218_971_362_2142" 264.98 1.1574109036984255 262 268 
"1219_971_362_2143" 410.72 2.0375475454575294 408 418 
"1220_971_362_2144" 260.835 1.4858583377967056 258 264 
"1221_971_362_2145" 405.87 2.672657853149189 402 415 
"1222_971_362_2146" 261.14 1.992586259111506 258 268 
"1223_971_362_2147" 410.625 1.6475360390595406 409 415 
"1224_971_362_2148" 409 5.5154328932550705 405 446 
"1225_971_362_2149" 259.89 1.4992998365903956 258 263 
"1226_971_362_2150" 260.08 1.5341447128612058 258 263 
"1227_971_362_2151" 261.125 1.4350522638566166 258 264 
"1228_971_362_2152" 410.08 1.8037738217415151 406 414 
"1229_971_362_2153" 405.035 1.5178191591886 403 408 
"1230_971_362_2154" 259.46 1.6088505213350293 256 264 
"1231_971_362_2155" 403.525 1.4315638302220421 402 408 
"1232_971_362_2157" 408.935 1.4935779189583656 406 412 
"1233_971_362_2158" 259.145 1.7589698689858255 256 264 
"1235_972_363_2159" 260.89 1.4380194713563474 258 264 
"1236_972_363_2161" 407.24 2.6386360112755263 404 413 
"1237_972_363_2162" 260.69 1.3091600360536528 258 266 
"1238_972_363_2163" 406.735 1.5826480973356019 404 411 
"1239_972_363_2164" 403.625 1.9246752972904286 401 410 
"1240_973_363_2164" 257.85 1.194780314534849 256 260 
"1241_973_363_2165" 405.79 1.4750932173933988 404 410 
"1242_973_363_2166" 262.575 1.4947825928876781 259 266 
"1243_973_363_2167" 259.8 1.720465053408527 258 266 
"1244_973_363_2168" 411.2 2.6514147167125692 407 424 
"1245_973_363_2169" 259.415 1.2299491859422504 258 262 
"1246_973_363_2172" 261.405 1.3967730667506453 260 265 
"1247_973_363_2173" 261.03 1.4279705879323996 259 263 
"1249_973_363_2175" 259.15 1.3955285736952827 256 262 
"1250_973_363_2179" 259.96 1.3558761005342619 258 264 
"1251_973_363_2180" 264.975 1.5602483776629936 262 271 
"1252_973_363_2181" 261.335 1.192801324613618 260 264 
"1253_973_363_2182" 109.18 1.0137060717979327 108 111 
"1254_976_363_2182" 260.835 1.203235222223818 258 263 
"1255_976_363_2183" 109.34 1.1019981851164722 108 111 
"1256_977_363_2183" 404.65 1.748570845004569 403 411 
"1257_977_363_2184" 263.01 2.1023558214536355 260 268 
"1258_978_363_2184" 258.83 1.3195074838741918 256 261 
"1260_978_363_2186" 406.215 1.4452594922711988 404 409 
"1261_978_363_2187" 109.19 1.2937928736857385 108 113 
"1262_979_363_2187" 411.55 3.552112047782283 406 418 
"1263_979_363_2188" 261.72 1.3385066305401712 260 265 
"1264_980_363_2188" 257.425 1.2346558224865767 256 260 
"1265_980_363_2189" 261.22 1.5302287410710866 258 265 
"1266_980_363_2190" 411.98 4.385156781689785 404 419 
"1267_980_363_2191" 406.725 1.78027385533799 403 412 
"1268_980_363_2192" 259.56 1.409397034195831 258 263 
"1269_980_363_2193" 403.67 1.7694914523670333 401 408 
"1270_981_363_2193" 408.155 1.54950798642666 405 412 
"1271_981_363_2194" 260.68 4.760000000000009 260 294 
"1272_981_363_2195" 405.25 1.3219304066402287 404 408 
"1273_981_363_2196" 405.35 0.5361902647381809 404 407 
"1274_981_363_2197" 404.595 1.7947074970590593 402 408 
"1275_981_364_2197" 408.235 2.8070936927719385 403 416 
"1276_981_364_2198" 259.71 1.736634676608757 258 265 
"1277_981_365_2198" 263.125 1.9847858826583789 260 269 
"1278_981_365_2199" 258.965 1.6136217028783373 256 263 
"1279_981_365_2200" 109.065 1.0912263743146957 108 111 
"1280_982_365_2200" 405.27 1.8807179480187908 403 411 
"1281_983_365_2204" 261.07 1.0840202950129647 260 263 
"1282_983_365_2205" 259.28 1.1187493016757608 258 261 
"1283_983_365_2207" 409.96 2.9830186053727528 404 416 
"1285_984_365_2208" 261.375 1.1976539567003484 260 264 
"1286_984_365_2209" 261.06 1.111935249913413 260 263 
"1287_984_365_2210" 259.78 1.7411490458889505 258 265 
"1288_984_365_2211" 109.485 1.1356826141136411 108 111 
"1289_984_365_2212" 260.1 1.1045361017187232 259 263 
"1290_985_365_2212" 264.45 1.693369422187609 262 268 
"1291_985_365_2213" 405.82 1.1435033887138222 405 411 
"1292_985_365_2215" 261.08 1.128538878373268 260 264 
"1293_985_365_2216" 261.095 1.1427926321078565 260 263 
"1294_985_365_2219" 406.47 2.801624528733285 402 412 
"1295_985_365_2220" 405.825 1.6805876948258296 404 411 
"1296_985_365_2221" 407.86 1.5557634781675502 405 411 
"1299_986_365_2224" 258.36 1.2885650934275665 257 262 
"1300_987_365_2224" 409.225 2.0357738086535986 405 413 
"1301_988_365_2226" 258.61 1.344581719346205 256 261 
"1303_988_365_2228" 259.82 1.605490579231157 258 264 
"1304_988_365_2229" 260.67 2.02758477011443 258 267 
"1305_988_365_2230" 404.765 1.661257054161094 401 408 
"1307_989_365_2232" 409.2 1.3964240043768972 407 413 
"1308_989_365_2233" 113.87 8.381115677521677 108 133 
"1309_989_365_2235" 403.46 1.6365818036383015 401 407 
"1311_989_365_2239" 259.4 1.1618950038622218 258 262 
"1312_989_365_2241" 259.64 1.4143549766589671 258 263 
"1313_989_365_2243" 406.34 1.4779715829473827 404 408 
"1315_989_365_2246" 259.24 1.2932130528261758 258 262 
"1316_990_365_2248" 255.715 1.1805824833530256 254 258 
"1318_990_366_2253" 259.07 1.0840202950129647 258 261 
"1319_990_366_2255" 261.085 1.2440960573846391 259 264 
"1320_990_366_2256" 411.9 3.8379682124791015 406 419 
"1321_990_367_2257" 403.46 1.690680336432643 401 408 
"1322_990_368_2257" 408.705 3.2043681124365206 403 414 
"1323_991_368_2257" 403.945 2.276395176589509 401 409 
"1324_991_368_2258" 259.51 5.974939330235923 257 300 
"1325_991_368_2260" 406.305 1.8005485275326527 404 411 
"1326_991_368_2261" 263.655 2.266268960207494 259 268 
"1328_991_369_2268" 261.075 1.2203995247458943 259 264 
"1329_991_369_2270" 259.6 0.7348469228349538 258 260 
"1331_991_369_2272" 404.265 1.4576607973050522 402 407 
"1332_991_369_2273" 406.065 1.6033636518269974 403 410 
"1333_992_369_2280" 415.97 2.0047693134123943 413 420 
"1334_992_370_2281" 258.575 1.6292252760131134 257 264 
"1335_992_370_2283" 258.28 1.1232096865679189 257 260 
"1336_992_370_2285" 258.28 0.693974062915899 258 260 
"1338_992_370_2287" 406.355 1.4383932007625764 405 409 
"1339_992_370_2288" 405.75 1.4654350889752845 404 409 
"1340_993_370_2290" 262.76 0.8788629017087947 262 264 
"1341_993_370_2291" 408.675 1.9670726981990272 405 414 
"1343_993_370_2295" 259.34 1.2059850745345029 256 260 
"1344_993_370_2296" 259.12 1.1070682002478416 258 261 
"1345_993_370_2297" 260.12 1.1599999999999984 259 262 
"1346_994_370_2297" 405.34 1.6596385148579773 403 409 
"1347_995_371_2299" 257.79 1.4919450392021842 256 261 
"1348_995_371_2300" 410.93 1.7818810285762656 408 416 
"1349_995_371_2301" 259.31 1.1721348045340185 258 262 
"1350_995_371_2302" 407.66 1.484722196237395 406 411 
"1351_995_371_2304" 262.625 1.6107063667844614 258 265 
"1352_995_371_2305" 408.19 1.6655029270463604 406 412 
"1353_995_371_2307" 261.905 1.5924744895915923 260 267 
"1354_995_371_2310" 260.545 1.3812946825351937 258 263 
"1355_995_371_2313" 263.3 1.489966442575135 261 268 
"1356_995_371_2316" 409.685 2.824141462462531 404 415 
"1357_995_371_2317" 260.4 1.2247448713915863 258 263 
"1358_995_371_2318" 260.8 1.7748239349298853 258 265 
"1359_995_371_2319" 405.55 2.3701265788982657 403 413 
"1360_995_371_2320" 419.265 2.3419596495242954 416 424 
"1361_995_371_2323" 407.515 1.4141340106227558 405 410 
"1362_995_371_2325" 408.64 2.3686282950264643 402 412 
"1363_995_371_2326" 404.965 1.47097756611037 402 409 
"1364_995_371_2327" 406.425 1.632291334290544 404 411 
"1365_995_371_2329" 262.995 1.361974669367971 260 266 
"1366_995_371_2330" 260.19 1.5600961508830138 258 264 
"1367_995_371_2331" 258.32 1.1608617488745139 257 261 
"1369_996_371_2335" 262.135 2.053478755672923 259 267 
"1372_997_371_2338" 259.405 1.2770963158665842 258 263 
"1374_997_371_2342" 406.55 1.7370952766040204 405 409 
"1375_997_371_2344" 409.67 2.119221555194262 405 414 
"1376_997_371_2345" 259.03 1.0291258426451075 258 261 
"1377_997_371_2346" 261.93 1.2470364870363648 260 264 
"1378_997_371_2348" 408.02 1.5197368193210334 405 411 
"1379_997_371_2349" 261.135 1.1818523596456538 260 264 
"1381_997_371_2352" 412.04 1.6548111674750074 407 416 
"1382_998_371_2352" 407.965 3.3187008000119587 403 416 
"1383_998_372_2354" 106.04 0.2799999999999998 106 108 
"1384_999_372_2354" 106 0 106 106 
"1386_999_372_2357" 106.04 0.2799999999999995 106 108 
"1387_999_373_2357" 106 0 106 106 
"1388_999_373_2359" 106 0 106 106 
"1389_999_373_2360" 106 0 106 106 
"1390_999_374_2362" 106 0 106 106 
"1391_999_375_2362" 106 0 106 106 
"1392_999_375_2363" 259.24 1.6710475756243415 257 263 
"1393_1000_375_2365" 256.965 1.8957254548061495 254 260 
"1394_1000_375_2366" 405.235 1.3819460915679744 404 409 
"1395_1000_375_2368" 407.555 1.4618395944836065 406 411 
"1396_1001_375_2370" 257.185 1.2809273984110086 256 261 
"1397_1002_375_2370" 404.045 1.5661976248226153 402 408 
"1398_1002_376_2371" 259.665 1.4706376168179554 258 263 
"1399_1002_376_2372" 260.895 2.2458795604395205 257 267 
"1400_1004_376_2372" 259.57 1.1895797577295935 258 262 
"1401_1004_376_2375" 406.33 2.2827833887603055 403 414 
